index,Order_ID,Date,Status,Fulfilment,Sales_Channel ,ship_service_level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship_city,ship_state,ship_postal_code,ship_country,B2B
738,402-0069978-7444377,04-24-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,Shipped,1,INR,399,HYDERABAD,TELANGANA,500067,IN,FALSE
739,407-6451607-8520320,04-23-22,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-S,Set,S,B0822T2BM8,Shipped,1,INR,788,NEW DELHI,DELHI,110063,IN,FALSE
740,407-6825420-7253915,04-22-22,Cancelled,Merchant,Amazon.in,Standard,J0117,J0117-TP-XXL,Top,XXL,B08N4XHHCQ,,0,INR,493.33,NAGPUR,MAHARASHTRA,441110,IN,FALSE
741,171-2497796-8649164,04-21-22,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XS,Set,XS,B09NDKGZ6V,Shipped,1,INR,597,NIZAMABAD,TELANGANA,503001,IN,FALSE
742,405-3921640-0927553,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,Shipped,1,INR,666,LONI KALBHOR,MAHARASHTRA,412201,IN,FALSE
743,402-8291421-3780342,04-19-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XL,Set,XL,B08XNJ8P3S,Shipped,1,INR,1112,KHELARI,JHARKHAND,829205,IN,FALSE
744,402-8291421-3780342,04-18-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XL,Set,XL,B0894YFQ5R,Shipped,1,INR,696,KHELARI,JHARKHAND,829205,IN,FALSE
745,407-4549939-3485945,04-17-22,Shipped,Amazon,Amazon.in,Expedited,SET285,SET285-KR-SHA-XS,Set,XS,B099NJRH7C,Shipped,1,INR,499,Mira road,MAHARASHTRA,401107,IN,FALSE
746,403-3597087-4521139,04-16-22,Shipped,Amazon,Amazon.in,Expedited,JNE3394,JNE3394-KR-A-XL,kurta,XL,B083SLWN34,Shipped,1,INR,414,BENGALURU,KARNATAKA,560097,IN,FALSE
747,171-9016873-6719541,04-15-22,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-XL,Set,XL,B09QJ362XS,Shipped,1,INR,1099,GHAZIPUR,UTTAR PRADESH,233001,IN,FALSE
748,171-3693730-4530754,04-14-22,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Cancelled,0,,,KOLKATA,WEST BENGAL,700034,IN,FALSE
749,404-0541321-3023502,04-13-22,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-XXXL,Set,3XL,B08CMV6SCJ,Shipped,1,INR,653,PUNE,MAHARASHTRA,411048,IN,FALSE
750,402-1600884-0332308,04-12-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3468,JNE3468-KR-XXL,kurta,XXL,B08RP3TP66,Shipped,1,INR,352,CUTTACK,ODISHA,753001,IN,FALSE
751,402-0229417-2609936,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,J0343,J0343-DR-XXXL,Western Dress,3XL,B098314S8L,Shipped,1,INR,744,KALABURGI,KARNATAKA,585104,IN,FALSE
752,403-0131049-2132337,04-10-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,Shipped,1,INR,399,NEW DELHI,DELHI,110016,IN,FALSE
753,171-4573948-3966741,04-09-2022,Shipped,Amazon,Amazon.in,Expedited,J0380,J0380-SKD-XXXL,Set,3XL,B09M6VB8C4,Shipped,1,INR,1438,KATIHAR,BIHAR,855102,IN,FALSE
754,171-0211853-1251554,04-08-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0382,J0382-SKD-XL,Set,XL,B09M6TRWRL,Shipped,1,INR,1173,KATIHAR,BIHAR,855102,IN,FALSE
755,404-3699924-2837921,04-07-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3802,JNE3802-KR-M,kurta,M,B09K3W2LHF,Shipped,1,INR,459,BENGALURU,KARNATAKA,560086,IN,FALSE
756,405-0457160-2123517,04-06-2022,Shipped,Amazon,Amazon.in,Expedited,J0236,J0236-SKD-XXL,Set,XXL,B08ZYQ716N,Shipped,1,INR,922,NAGERCOIL,TAMIL NADU,629002,IN,FALSE
757,408-6862973-4520309,04-05-2022,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-XXXL,Set,3XL,B08CMV6SCJ,Shipped,1,INR,653,MUMBAI,MAHARASHTRA,400077,IN,FALSE
758,171-7679971-0310752,04-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XL,kurta,XL,B08B3YPXKZ,Unshipped,1,INR,363,KOTHAGUDEM,TELANGANA,507101,IN,FALSE
759,171-3669717-3172330,04-03-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5009,MEN5009-KR-M,kurta,M,B08YYX8VKT,Shipped,1,INR,499,BHINDER,RAJASTHAN,313603,IN,FALSE
760,403-9724686-7777903,04-02-2022,Shipped,Amazon,Amazon.in,Expedited,PJNE3399,PJNE3399-KR-N-6XL,kurta,6XL,B09LD4YF4X,Shipped,1,INR,486,AHMEDABAD,Gujarat,382481,IN,FALSE
761,403-8306900-1833930,04-01-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,PJNE3068,PJNE3068-KR-6XL,kurta,6XL,B09M76SVFW,Shipped,1,INR,692,AHMEDABAD,Gujarat,382481,IN,FALSE
762,403-1962150-0618711,03-31-22,Shipped,Amazon,Amazon.in,Expedited,JNE1998,JNE1998-KR-311-XXL,kurta,XXL,B078NTPQHT,Shipped,1,INR,295,CHENNAI,TAMIL NADU,600078,IN,FALSE
763,403-1632972-2861963,05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XL,kurta,XL,B08RP67NGB,Shipped,1,INR,363,CHENNAI,TAMIL NADU,600078,IN,FALSE
764,403-9533906-1728355,05-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,kurta,XXL,B081WSL2JS,Shipped,1,INR,399,JALANDHAR,PUNJAB,144005,IN,FALSE
765,171-1269122-8425943,05-29-22,Shipped,Amazon,Amazon.in,Expedited,J0236,J0236-SKD-S,Set,S,B08ZYPD8GX,Shipped,1,INR,950,NARASAPUR,ANDHRA PRADESH,534275,IN,FALSE
766,171-2937341-8703561,05-28-22,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-XS,kurta,XS,B09HMY3YLT,Shipped,1,INR,399,PALAKKAD,KERALA,678502,IN,FALSE
767,406-5206188-8892351,05-27-22,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-M,Western Dress,M,B099NV5WD8,Shipped,1,INR,625,PARVATHIPURAM,ANDHRA PRADESH,535501,IN,FALSE
768,405-5228379-1065951,05-26-22,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-L,Set,L,B09RP8WLNY,Shipped,1,INR,1115,BIDHAN NAGAR,WEST BENGAL,700064,IN,FALSE
769,406-3236326-4964331,05-25-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3799,JNE3799-KR-XS,kurta,XS,B09SDZ78G5,Shipped,1,INR,666,PUNE,MAHARASHTRA,411024,IN,FALSE
770,408-3364449-3401947,05-24-22,Cancelled,Amazon,Amazon.in,Expedited,SET121,SET121-KR-NP-XS,Set,XS,B085HRF83T,Cancelled,0,,,Mumbai,MAHARASHTRA,400030,IN,FALSE
771,402-7682157-9147503,05-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-L,Set,L,B0894Y4PNG,Shipped,1,INR,696,HYDERABAD,TELANGANA,500085,IN,FALSE
772,405-1515003-2007535,05-22-22,Shipped,Amazon,Amazon.in,Expedited,J0202,J0202-TP-XXL,Top,XXL,B0965L5FLZ,Shipped,1,INR,519,HYDERABAD,TELANGANA,500089,IN,FALSE
773,408-8569813-9288333,05-21-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0014,J0014-LCD-S,Set,S,B0894WPZNV,Shipped,1,INR,1199,SATNA,MADHYA PRADESH,485001,IN,FALSE
774,404-0867714-0772302,05-20-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XXL,Set,XXL,B099NJQ8JQ,Shipped,1,INR,563,Padur,TAMIL NADU,603103,IN,FALSE
775,404-0867714-0772302,05-19-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,kurta,XXL,B081WSL2JS,Shipped,1,INR,399,Padur,TAMIL NADU,603103,IN,FALSE
776,404-0867714-0772302,05-18-22,Shipped,Amazon,Amazon.in,Expedited,JNE3396,JNE3396-KR-XL,kurta,XL,B083ZZGZBV,Shipped,1,INR,487,Padur,TAMIL NADU,603103,IN,FALSE
777,402-1704468-7240327,05-17-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3609,JNE3609-KR-XXL,kurta,XXL,B08W1HC76G,Shipped,1,INR,568,MADURAI,TAMIL NADU,625007,IN,FALSE
778,406-5757669-2996307,05-16-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,kurta,XXL,B081WSL2JS,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400029,IN,FALSE
779,407-1492215-2982709,05-15-22,Shipped,Amazon,Amazon.in,Expedited,JNE3775,JNE3775-KR-S,kurta,S,B09KXNZ377,Shipped,1,INR,291,NEW DELHI,DELHI,110074,IN,FALSE
780,171-2119982-7294757,05-14-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-L,Western Dress,L,B099NRCT7B,Shipped,1,INR,744,BALLIA,UTTAR PRADESH,277001,IN,FALSE
781,407-1684475-5197113,05-13-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XL,Set,XL,B0894YFQ5R,Shipped,1,INR,696,PUNE,MAHARASHTRA,411041,IN,FALSE
782,404-4568279-0273125,05-12-2022,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-XXL,Top,XXL,B099S8X47K,Shipped,1,INR,463,FARIDABAD,HARYANA,121003,IN,FALSE
783,403-9752008-2541919,05-11-2022,Cancelled,Merchant,Amazon.in,Standard,JNE3659,JNE3659-TP-N-L,Top,L,B08ZHT1PKK,,0,INR,469.52,KALYAN,MAHARASHTRA,421204,IN,FALSE
784,403-3896686-3972343,05-10-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3652,JNE3652-TP-N-L,Top,L,B08ZHKRV5F,Shipped,1,INR,339,KALYAN,MAHARASHTRA,421204,IN,FALSE
785,408-5238024-3207538,05-09-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET192,SET192-KR-NP-XXXL,Set,3XL,B0983CDYWM,Shipped,1,INR,680,DEVARAKONDA,TELANGANA,508248,IN,FALSE
786,403-9336057-8075519,05-08-2022,Shipped,Amazon,Amazon.in,Expedited,SET183,SET183-KR-DH-S,Set,S,B08B3Z38TJ,Shipped,1,INR,759,GURUGRAM,HARYANA,122017,IN,FALSE
787,406-6070472-3313109,05-07-2022,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Shipped,1,INR,626,THRISSUR,KERALA,680003,IN,FALSE
788,407-0828621-5564309,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3440,JNE3440-KR-N-L,kurta,L,B081X7JHBC,Shipped,1,INR,399,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
789,402-7281943-2634753,05-05-2022,Shipped,Amazon,Amazon.in,Expedited,J0336,J0336-TP-XXXL,Top,3XL,B0986TP5RR,Shipped,1,INR,599,MUMBAI,MAHARASHTRA,400067,IN,FALSE
790,408-3364643-8111517,05-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,kurta,3XL,B081WZ4T3V,Shipped,1,INR,399,NEW DELHI,DELHI,110078,IN,FALSE
791,402-9327280-6831502,05-03-2022,Shipped,Amazon,Amazon.in,Expedited,SET187,SET187-KR-DH-M,Set,M,B08B412RJH,Shipped,1,INR,599,Bangalore,KARNATAKA,560061,IN,FALSE
792,405-8803159-2662729,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3775,JNE3775-KR-S,kurta,S,B09KXNZ377,Shipped,1,INR,291,BENGALURU,KARNATAKA,560057,IN,FALSE
793,405-8803159-2662729,05-01-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3409,JNE3409-KR-S,kurta,S,B083ZSHVS6,Shipped,1,INR,276,BENGALURU,KARNATAKA,560057,IN,FALSE
794,405-8803159-2662729,06-29-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-S,Set,S,B09KXV6T8Q,Shipped,1,INR,626,BENGALURU,KARNATAKA,560057,IN,FALSE
795,405-8803159-2662729,06-28-22,Shipped,Amazon,Amazon.in,Expedited,JNE3715,JNE3715-KR-S,kurta,S,B09G2SYZCM,Shipped,1,INR,283,BENGALURU,KARNATAKA,560057,IN,FALSE
796,405-3441275-4039543,06-27-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Shipped,1,INR,725,BENGALURU,KARNATAKA,560057,IN,FALSE
797,405-3441275-4039543,06-26-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE1998,JNE1998-KR-311-S,kurta,S,B074X8TX37,Shipped,1,INR,295,BENGALURU,KARNATAKA,560057,IN,FALSE
798,406-2890663-9523509,06-25-22,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-XL,kurta,XL,B07H7F6SKC,Shipped,1,INR,518,BENGALURU,KARNATAKA,560032,IN,FALSE
799,402-1430516-9436331,06-24-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,LUCKNOW,UTTAR PRADESH,226029,IN,FALSE
800,171-7949350-6828319,06-23-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XS,Set,XS,B09RKFBMYD,Shipped,1,INR,852,DHARMAPURI,TAMIL NADU,636701,IN,FALSE
801,171-2964083-5815566,06-22-22,Shipped,Amazon,Amazon.in,Expedited,SET200,SET200-KR-NP-A-XXXL,Set,3XL,B08L91ZZXN,Shipped,1,INR,568,MEERUT,UTTAR PRADESH,250002,IN,FALSE
802,406-9789934-2845967,06-21-22,Shipped,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-XL,Western Dress,XL,B09SDYWXDS,Shipped,1,INR,771,SECUNDERABAD,TELANGANA,500009,IN,FALSE
803,405-9399780-0313164,06-20-22,Shipped,Amazon,Amazon.in,Expedited,J0228,J0228-SKD-S,Set,S,B09M6S719P,Shipped,1,INR,1669,NOIDA,UTTAR PRADESH,201305,IN,FALSE
804,404-9635079-7600310,06-19-22,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XXL,Top,XXL,B08RYRBZPC,Shipped,1,INR,540,DANGUWAPASI,JHARKHAND,833212,IN,FALSE
805,171-6983189-6050757,06-18-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Shipped,1,INR,1112,DHEMAJI,ASSAM,786189,IN,FALSE
806,171-6983189-6050757,06-17-22,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-M,kurta,M,B07H7FZD32,Shipped,1,INR,518,DHEMAJI,ASSAM,786189,IN,FALSE
807,171-3884714-3945906,06-16-22,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-XXXL,Set,3XL,B09RPJD74Z,Shipped,1,INR,1115,PULGAON,MAHARASHTRA,442302,IN,FALSE
808,171-3884714-3945906,06-15-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XXL,Set,XXL,B08XNGQCGM,Shipped,1,INR,1112,PULGAON,MAHARASHTRA,442302,IN,FALSE
809,171-3884714-3945906,06-14-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,kurta,3XL,B081WZ4T3V,Shipped,1,INR,399,PULGAON,MAHARASHTRA,442302,IN,FALSE
810,405-1693679-3068331,06-13-22,Shipped,Amazon,Amazon.in,Expedited,JNE3562,JNE3562-KR-XL,kurta,XL,B08MYWM9D2,Shipped,1,INR,476,AKATHIYOOR,KERALA,680542,IN,FALSE
811,402-4804971-8591532,06-12-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3818,JNE3818-KR-M,kurta,M,B09LV1K1PD,Shipped,1,INR,499,Shakarpur,DELHI,110092,IN,FALSE
812,402-4804971-8591532,06-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3712,JNE3712-TP-N-M,Top,M,B08ZJ91MT3,Shipped,1,INR,518,Shakarpur,DELHI,110092,IN,FALSE
813,405-1597244-8205967,06-10-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXL,kurta,XXL,B08BFT4ZKX,Shipped,1,INR,486,NEW DELHI,DELHI,110078,IN,FALSE
814,403-9610979-2949958,06-09-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3423,JNE3423-KR-XL,kurta,XL,B081WRP562,Shipped,1,INR,399,KOLKATA,WEST BENGAL,700004,IN,FALSE
815,405-1911317-3604322,06-08-2022,Shipped,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-L,Set,L,B09QJLFDRK,Shipped,1,INR,1260,Imphal east,MANIPUR,795008,IN,FALSE
816,404-7251284-9387528,06-07-2022,Shipped,Amazon,Amazon.in,Expedited,J0023,J0023-TP-XXL,Top,XXL,B0899K195Q,Shipped,1,INR,399,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE
817,403-4512253-4789948,06-06-2022,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-S,Set,S,B09RKDJ9SQ,Shipped,1,INR,852,CHEBROLU,ANDHRA PRADESH,522212,IN,FALSE
818,408-1348466-1321955,06-05-2022,Cancelled,Merchant,Amazon.in,Standard,JNE2032,JNE2032-KR-205-XXXL,kurta,3XL,B07H6L4CBM,,0,,,BENGALURU,KARNATAKA,560078,IN,FALSE
819,171-0490216-5028364,06-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3560,JNE3560-KR-L,kurta,L,B08PCW5HD7,Shipped,1,INR,487,Alappuzha,KERALA,688006,IN,FALSE
820,406-5421335-3440327,06-03-2022,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Cancelled,0,,,AKBARPUR,UTTAR PRADESH,224122,IN,FALSE
821,405-6836135-6312327,06-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3706,JNE3706-DR-L,Western Dress,L,B0982ZYR1X,Shipped,1,INR,413,NAGPUR,MAHARASHTRA,441111,IN,FALSE
822,171-0689935-4850722,06-01-2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,788,NABAGRAM COLONY,WEST BENGAL,712246,IN,FALSE
823,403-9835374-1565102,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-XS,Set,XS,B09RPCWKJW,Shipped,1,INR,1186,KOLKATA,WEST BENGAL,700074,IN,FALSE
824,403-8625708-2309901,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0294,J0294-TP-XS,Top,XS,B099S81YF8,Shipped,1,INR,396,KOLKATA,WEST BENGAL,700074,IN,FALSE
825,403-6616419-0658741,04-28-22,Cancelled,Merchant,Amazon.in,Standard,PJNE3068,PJNE3068-KR-6XL,kurta,6XL,B09M76SVFW,,0,INR,659.05,THANE,MAHARASHTRA,400604,IN,FALSE
826,171-5550949-7914705,04-27-22,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-XXL,Set,XXL,B08CMMN974,Shipped,1,INR,653,KOZHIKODE,KERALA,673574,IN,FALSE
827,408-9407260-0749114,04-26-22,Shipped,Amazon,Amazon.in,Standard,JNE3463,JNE3463-KR-L,kurta,L,B08RP49CLQ,Shipped,1,INR,0,PUDUCHERRY,PUDUCHERRY,605009,IN,FALSE
828,408-4453138-1209128,04-25-22,Shipped,Amazon,Amazon.in,Expedited,JNE3546,JNE3546-KR-L,kurta,L,B08HHJRFQP,Shipped,1,INR,458,NEW DELHI,DELHI,110086,IN,FALSE
829,402-4934568-7802706,04-24-22,Shipped,Amazon,Amazon.in,Expedited,JNE3764,JNE3764-KR-XL,kurta,XL,B09K3ST3YW,Shipped,1,INR,487,NEW TOWN,WEST BENGAL,700156,IN,FALSE
830,405-9862364-7636347,04-23-22,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-XXXL,Set,3XL,B09NQ4C51C,Shipped,1,INR,597,NELAMANGALA,KARNATAKA,562123,IN,FALSE
831,405-7713713-9002732,04-22-22,Shipped,Amazon,Amazon.in,Expedited,J0278,J0278-SET-XXXL,Set,3XL,B08QGQJ5P4,Shipped,1,INR,761,NELAMANGALA,KARNATAKA,562123,IN,FALSE
832,405-7713713-9002732,04-21-22,Shipped,Amazon,Amazon.in,Expedited,SET319,SET319-KR-NP-XXXL,Set,3XL,B09KXW4WPW,Shipped,1,INR,835,NELAMANGALA,KARNATAKA,562123,IN,FALSE
833,406-8536478-4581952,04-20-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,J0117,J0117-TP-S,Top,S,B08N48MV3R,Shipped,1,INR,518,"KOTPAD, Koraput",ODISHA,764058,IN,FALSE
834,407-0533151-5470709,04-19-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2153,JNE2153-KR-278-A-XL,kurta,XL,B0794V95XT,Cancelled,0,,,BHUBANESWAR,ODISHA,751015,IN,FALSE
835,404-6783850-0597940,04-18-22,Shipped,Amazon,Amazon.in,Expedited,JNE3870,JNE3870-DR-XL,Western Dress,XL,B09RK6BZYM,Shipped,1,INR,721,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE
836,407-3030317-4521947,04-17-22,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-L,kurta,L,B09K3TM23D,Shipped,1,INR,458,BENGALURU,KARNATAKA,560064,IN,FALSE
837,402-0093786-0156303,04-16-22,Shipped,Amazon,Amazon.in,Expedited,SET287,SET287-KR-NP-M,Set,M,B099NL1RPF,Shipped,1,INR,666,NASHIK,MAHARASHTRA,422401,IN,FALSE
838,171-3705534-0250736,04-15-22,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-L,kurta,L,B08KRXTFXH,Shipped,1,INR,399,KATIHAR,BIHAR,854107,IN,FALSE
839,408-9408562-5254749,04-14-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0372,J0372-SKD-M,Set,M,B09K3L39C4,Shipped,1,INR,1099,KOLKATA,WEST BENGAL,700090,IN,FALSE
840,403-4739886-5496325,04-13-22,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XL,kurta,XL,B077MM3LFJ,Shipped,1,INR,353,ALAPPUZHA,KERALA,688002,IN,FALSE
841,171-9312177-9903551,04-12-2022,Shipped,Amazon,Amazon.in,Expedited,J0139,J0139-KR-XXXL,kurta,3XL,B091Y3X391,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400097,IN,FALSE
842,171-3255381-0489121,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0097,J0097-KR-XXXL,kurta,3XL,B08BJRMLZC,Shipped,1,INR,534,MUMBAI,MAHARASHTRA,400097,IN,FALSE
843,408-4584840-2787538,04-10-2022,Cancelled,Merchant,Amazon.in,Standard,J0372,J0372-SKD-M,Set,M,B09K3L39C4,,0,INR,981.25,NEW DELHI,DELHI,110008,IN,FALSE
844,408-5118229-6373917,04-09-2022,Shipped,Amazon,Amazon.in,Standard,JNE3399,JNE3399-KR-XL,kurta,XL,B082W8B28G,Shipped,1,INR,0,Hyderabad,TELANGANA,500062,IN,FALSE
845,403-0707216-6170737,04-08-2022,Shipped,Amazon,Amazon.in,Expedited,SET182,SET182-KR-DH-XXXL,Set,3XL,B085HRZN1M,Shipped,1,INR,657,BAREILLY,UTTAR PRADESH,243001,IN,FALSE
846,403-3258819-8018763,04-07-2022,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Shipped,1,INR,626,NEW DELHI,DELHI,110007,IN,FALSE
847,408-2491878-4865146,04-06-2022,Cancelled,Merchant,Amazon.in,Standard,J0372,J0372-SKD-M,Set,M,B09K3L39C4,,0,INR,981.25,KOLKATA,WEST BENGAL,700090,IN,FALSE
848,405-7190860-0329952,04-05-2022,Shipped,Amazon,Amazon.in,Expedited,J0415,J0415-DR-L,Western Dress,L,B09TY1CM1M,Shipped,1,INR,899,KOLKATA,WEST BENGAL,700039,IN,FALSE
849,402-0164950-5496362,04-04-2022,Cancelled,Amazon,Amazon.in,Expedited,SET304,SET304-KR-DPT-XL,Set,XL,B09K3HVZ83,Cancelled,0,,,CHENNAI,TAMIL NADU,600043,IN,FALSE
850,404-3821323-1636305,04-03-2022,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-M,Set,M,B09NQ3TN2T,Shipped,1,INR,597,CHENNAI,TAMIL NADU,600093,IN,FALSE
851,408-3649698-8803541,04-02-2022,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-XXL,Set,XXL,B09QJ3RNNY,Shipped,1,INR,1099,GURUGRAM,HARYANA,122001,IN,FALSE
852,405-3694403-2551528,04-01-2022,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-XS,Set,XS,B0822TFD7Y,Shipped,1,INR,788,TIRORA,MAHARASHTRA,441911,IN,FALSE
853,405-6593194-1742748,03-31-22,Shipped,Amazon,Amazon.in,Expedited,JNE3614,JNE3614-KR-M,kurta,M,B09811QMHB,Shipped,1,INR,459,ZIRAKPUR,PUNJAB,140603,IN,FALSE
854,403-7086967-7558701,05-31-22,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP  -M,Set,M,B09RKD6KWL,Shipped,1,INR,1186,VADODARA,Gujarat,390025,IN,FALSE
855,171-5927080-9153924,05-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,Unshipped,1,INR,626,Chennai,TAMIL NADU,600078,IN,FALSE
856,406-5651070-7367520,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0343,J0343-DR-XXL,Western Dress,XXL,B09831TPR5,Cancelled,0,,,HYDERABAD,TELANGANA,500055,IN,FALSE
857,405-1952513-5416327,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3614,JNE3614-KR-M,kurta,M,B09811QMHB,Cancelled,0,,,ZIRAKPUR,PUNJAB,140603,IN,FALSE
858,406-8112035-0609144,05-27-22,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-XXL,kurta,XXL,B099FCT65D,Shipped,1,INR,329,AJMER,RAJASTHAN,305001,IN,FALSE
859,407-6114533-2816312,05-26-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3722,JNE3722-KR-L,kurta,L,B09BQBB47Y,Shipped,1,INR,280,MADIKERI,KARNATAKA,571201,IN,TRUE
